 ,DocumentNo,LineNo,Type,No,LocationCode,PostingGroup,ShipmentDate,Description,Description2,UnitofMeasure,Quantity,UnitPrice,UnitCostLCY,VAT,LineDiscount,LineDiscountAmount,Amount,AmountIncludingVAT,AllowInvoiceDisc,GrossWeight,NetWeight,UnitsperParcel,UnitVolume,AppltoItemEntry,ShortcutDimension1Code,ShortcutDimension2Code,CustomerPriceGroup,JobNo,WorkTypeCode,ShipmentNo,ShipmentLineNo,OrderNo,OrderLineNo,BilltoCustomerNo,InvDiscountAmount,DropShipment,GenBusPostingGroup,GenProdPostingGroup,VATCalculationType,TransactionType,TransportMethod,AttachedtoLineNo,ExitPoint,Area,TransactionSpecification,TaxCategory,TaxAreaCode,TaxLiable,TaxGroupCode,VATClauseCode,VATBusPostingGroup,VATProdPostingGroup,BlanketOrderNo,BlanketOrderLineNo,VATBaseAmount,UnitCost,SystemCreatedEntry,LineAmount,VATDifference,VATIdentifier,ICPartnerRefType,ICPartnerReference,PrepaymentLine,ICPartnerCode,PostingDate,ICItemReferenceNo,PmtDiscountAmount,LineDiscountCalculation,DimensionSetID,JobTaskNo,JobContractEntryNo,DeferralCode,AllocationAccountNo,VariantCode,BinCode,QtyperUnitofMeasure,UnitofMeasureCode,QuantityBase,FAPostingDate,DepreciationBookCode,DepruntilFAPostingDate,DuplicateinDepreciationBook,UseDuplicationList,ResponsibilityCenter,ItemCategoryCode,Nonstock,PurchasingCode,ItemReferenceNo,ItemReferenceUnitofMeasure,ItemReferenceType,ItemReferenceTypeNo,ApplfromItemEntry,ReturnReasonCode,PriceCalculationMethod,AllowLineDisc,CustomerDiscGroup,Pricedescription,GSTPlaceofSupply,GSTGroupCode,GSTGroupType,HSNSACCode,GSTJurisdictionType,InvoiceType,Exempted,GSTRoundingLine,GSTOnAssessableValue,GSTAssessableValueLCY,NonGSTLine,PriceExclusiveofTax,GSTCredit,UnitPriceInclofTax,TotalUPITAmount,FOC,GSTCustomerType,ChargeGroupCode,ChargeGroupLineNo,TCSNatureofCollection,AssesseeCode,Remark,VariantName,PLNo,ModelNo,SystemCreatedAt,SystemCreatedBy,SystemId,SystemModifiedAt,SystemModifiedBy
,SINV24-02305,10000, ,,,,0001-01-01,Shipment No. DS24-01752:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,02-01-2025,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2025-03-03T06:40:31.033Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,282512ee-f7f7-ef11-8b73-0a94ef98bfef,2026-04-06T11:22:12.84Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000106,SINV24-02305,20000,Item,FGSM00005,FG,FG-SOLAR,2/17/2025,SOLAR PANEL 520 WP MONO HALF CUT DCR,,NUMBERS,224,11440,5964.35,0,0,0,2562560,2562560,TRUE,0,0,0,0,0,UNIT-1,,,,,DS24-01752,10000,SO24-00676,10000,C000106,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,2562560,5964.35,FALSE,2562560,0,1, ,,FALSE,,02-01-2025,,0,None,0,,0,,,BRD-00059,,1,NOS,224,0001-01-01,,FALSE,,FALSE,,FG-SOLAR PANEL WB,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-12%,Goods,85414011,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,COM,,OSWAL,0,,2025-03-03T06:40:40.85Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,592512ee-f7f7-ef11-8b73-0a94ef98bfef,2026-04-06T11:22:12.84Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
,SINV24-02306,10000, ,,,,0001-01-01,Shipment No. DS24-01753:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,02-01-2025,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2025-03-03T10:01:23.243Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,4eaa430d-14f8-ef11-8b73-0a94ef98bfef,2026-04-06T11:22:14.227Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000106,SINV24-02306,20000,Item,FGSM00005,FG,FG-SOLAR,2/17/2025,SOLAR PANEL 520 WP MONO HALF CUT DCR,,NUMBERS,224,11440,5964.35,0,0,0,2562560,2562560,TRUE,0,0,0,0,0,UNIT-1,,,,,DS24-01753,10000,SO24-00676,10000,C000106,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,2562560,5964.35,FALSE,2562560,0,1, ,,FALSE,,02-01-2025,,0,None,0,,0,,,BRD-00059,,1,NOS,224,0001-01-01,,FALSE,,FALSE,,FG-SOLAR PANEL WB,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-12%,Goods,85414011,Intrastate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,COM,,OSWAL,0,,2025-03-03T10:01:35.94Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,7faa430d-14f8-ef11-8b73-0a94ef98bfef,2026-04-06T11:22:14.227Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
,SINV24-02307,10000, ,,,,0001-01-01,Document created to avoid gap in No. Series,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,0001-01-01,,0,None,0,,0,,,,,0,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2025-12-12T04:37:58.227Z,ffdda63b-630d-4074-b3f2-866dab870b21,07d8ad52-14d7-f011-8b9b-0a94ef98bfef,2025-12-12T04:37:58.227Z,ffdda63b-630d-4074-b3f2-866dab870b21
,SINV24-02310,10000, ,,,,0001-01-01,Shipment No. DS24-01794:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,02-03-2025,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2025-03-04T09:01:59.397Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,151654d9-d6f8-ef11-8b73-0a94ef98bfef,2026-04-06T11:22:15.85Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000080,SINV24-02310,20000,Item,FGSM00018,FG,FG-SOLAR,02-07-2025,SOLAR ON GRID TIE INVERTER 3.0 KW SINGLE MPPT 1 STR-1PH,,NUMBERS,5,16100,0,0,0,0,80500,80500,TRUE,0,0,0,0,0,UNIT-1,,,,,DS24-01794,10000,SO24-00681,10000,C000080,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,80500,0,FALSE,80500,0,1, ,,FALSE,,02-03-2025,,0,None,0,,0,,,BRD-00059,,1,NOS,5,0001-01-01,,FALSE,,FALSE,,ON GRID INVERTER,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-12%,Goods,85414300,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,OSWAL,0,,2025-03-04T09:01:59.807Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,421654d9-d6f8-ef11-8b73-0a94ef98bfef,2026-04-06T11:22:15.853Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
,SINV24-02310,30000, ,,,,0001-01-01,Shipment No. DS24-01795:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,02-03-2025,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2025-03-04T09:02:00.027Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,481654d9-d6f8-ef11-8b73-0a94ef98bfef,2026-04-06T11:22:15.853Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000080,SINV24-02310,40000,Item,FGSM00023,FG,FG-SOLAR,02-07-2025,SOLAR ON GRID TIE INVERTER 5.0 KW SINGLE MPPT 1 STR-1PH,,NUMBERS,1,25600,0,0,0,0,25600,25600,TRUE,0,0,0,0,0,UNIT-1,,,,,DS24-01795,20000,SO24-00681,20000,C000080,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,25600,0,FALSE,25600,0,1, ,,FALSE,,02-03-2025,,0,None,0,,0,,,BRD-00059,,1,NOS,1,0001-01-01,,FALSE,,FALSE,,ON GRID INVERTER,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-12%,Goods,85414300,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,OSWAL,0,,2025-03-04T09:02:00.117Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,751654d9-d6f8-ef11-8b73-0a94ef98bfef,2026-04-06T11:22:15.853Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
,SINV24-02311,10000, ,,,,0001-01-01,Shipment No. DS24-01792:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,02-03-2025,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2025-03-04T09:07:51.377Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,3b6d11b1-d7f8-ef11-8b73-0a94ef98bfef,2026-04-06T11:22:15.957Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000132,SINV24-02311,20000,Item,FGSM00019,FG,FG-SOLAR,02-03-2025,SOLAR ON GRID TIE INVERTER 3.4 KW SINGLE MPPT 1 STR-1PH,,NUMBERS,2,16200,0,0,0,0,32400,32400,TRUE,0,0,0,0,0,UNIT-1,,,,,DS24-01792,10000,SO24-00682,10000,C000132,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,32400,0,FALSE,32400,0,1, ,,FALSE,,02-03-2025,,0,None,0,,0,,,BRD-00059,,1,NOS,2,0001-01-01,,FALSE,,FALSE,,ON GRID INVERTER,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-12%,Goods,85414300,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,OSWAL,0,,2025-03-04T09:07:51.507Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,686d11b1-d7f8-ef11-8b73-0a94ef98bfef,2026-04-06T11:22:15.957Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
,SINV24-02311,30000, ,,,,0001-01-01,Shipment No. DS24-01793:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,02-03-2025,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2025-03-04T09:07:51.553Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,6b6d11b1-d7f8-ef11-8b73-0a94ef98bfef,2026-04-06T11:22:15.957Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000132,SINV24-02311,40000,Item,FGSM00023,FG,FG-SOLAR,02-03-2025,SOLAR ON GRID TIE INVERTER 5.0 KW SINGLE MPPT 1 STR-1PH,,NUMBERS,1,25600,0,0,0,0,25600,25600,TRUE,0,0,0,0,0,UNIT-1,,,,,DS24-01793,20000,SO24-00682,20000,C000132,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,25600,0,FALSE,25600,0,1, ,,FALSE,,02-03-2025,,0,None,0,,0,,,BRD-00059,,1,NOS,1,0001-01-01,,FALSE,,FALSE,,ON GRID INVERTER,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-12%,Goods,85414300,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,OSWAL,0,,2025-03-04T09:07:51.617Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,986d11b1-d7f8-ef11-8b73-0a94ef98bfef,2026-04-06T11:22:15.957Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
,SINV24-02312,10000, ,,,,0001-01-01,Shipment No. DS24-01790:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,02-03-2025,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2025-03-04T09:20:25.417Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,62a74227-d9f8-ef11-8b73-0a94ef98bfef,2026-04-06T11:22:16.037Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000208,SINV24-02312,20000,Item,FGSM00019,FG,FG-SOLAR,02-07-2025,SOLAR ON GRID TIE INVERTER 3.4 KW SINGLE MPPT 1 STR-1PH,,NUMBERS,8,16200,0,0,0,0,129600,129600,TRUE,0,0,0,0,0,UNIT-1,,,,,DS24-01790,10000,SO24-00683,10000,C000208,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,129600,0,FALSE,129600,0,1, ,,FALSE,,02-03-2025,,0,None,0,,0,,,BRD-00059,,1,NOS,8,0001-01-01,,FALSE,,FALSE,,ON GRID INVERTER,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-12%,Goods,85414300,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,OSWAL,0,,2025-03-04T09:20:25.8Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,8fa74227-d9f8-ef11-8b73-0a94ef98bfef,2026-04-06T11:22:16.037Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
,SINV24-02312,30000, ,,,,0001-01-01,Shipment No. DS24-01791:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,02-03-2025,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2025-03-04T09:20:25.877Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,98a74227-d9f8-ef11-8b73-0a94ef98bfef,2026-04-06T11:22:16.037Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000208,SINV24-02312,40000,Item,FGSM00022,FG,FG-SOLAR,02-07-2025,SOLAR ON GRID TIE INVERTER 4.2 KW SINGLE MPPT 1 STR-1PH,,NUMBERS,2,20500,0,0,0,0,41000,41000,TRUE,0,0,0,0,0,UNIT-1,,,,,DS24-01791,20000,SO24-00683,20000,C000208,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,41000,0,FALSE,41000,0,1, ,,FALSE,,02-03-2025,,0,None,0,,0,,,BRD-00059,,1,NOS,2,0001-01-01,,FALSE,,FALSE,,ON GRID INVERTER,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-12%,Goods,85414300,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,OSWAL,0,,2025-03-04T09:20:25.997Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,c5a74227-d9f8-ef11-8b73-0a94ef98bfef,2026-04-06T11:22:16.04Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
,SINV24-02313,10000, ,,,,0001-01-01,Shipment No. DS24-01786:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,02-03-2025,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2025-03-04T09:22:46.12Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,42b76445-2df8-ef11-8b73-0a94ef98bfef,2026-04-06T11:22:16.17Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000227,SINV24-02313,20000,Item,FGSM00022,FG,FG-SOLAR,02-07-2025,SOLAR ON GRID TIE INVERTER 4.2 KW SINGLE MPPT 1 STR-1PH,,NUMBERS,1,20500,18400,0,0,0,20500,20500,TRUE,0,0,0,0,0,UNIT-1,,,,,DS24-01786,10000,SO24-00684,10000,C000227,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,20500,18400,FALSE,20500,0,1, ,,FALSE,,02-03-2025,,0,None,0,,0,,,BRD-00059,,1,NOS,1,0001-01-01,,FALSE,,FALSE,,ON GRID INVERTER,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-12%,Goods,85414300,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,OSWAL,0,,2025-03-04T09:22:46.197Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,6fb76445-2df8-ef11-8b73-0a94ef98bfef,2026-04-06T11:22:16.17Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
,SINV24-02316,10000, ,,,,0001-01-01,Shipment No. DS24-01769:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,02-03-2025,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2025-03-04T12:51:42.753Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,72cdcba2-2ef8-ef11-8b73-0a94ef98bfef,2026-04-06T11:22:16.217Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000087,SINV24-02316,20000,Item,FGSM00012,FG,FG-SOLAR,02-07-2025,SOLAR PANEL 550 WP MONO HALF CUT DCR BIFACIAL GLASS TO BACK SHEET,,NUMBERS,28,12237.5,5964.35,0,0,0,342650,342650,TRUE,0,0,0,0,0,UNIT-1,,,,,DS24-01769,10000,SO24-00686,10000,C000087,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,342650,5964.35,FALSE,342650,0,1, ,,FALSE,,02-03-2025,,0,None,0,,0,,,BRD-00059,,1,NOS,28,0001-01-01,,FALSE,,FALSE,,FG-SOLAR PANEL TB,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-12%,Goods,85414020,Intrastate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,TCS 0.1,IND,,OSWAL,0,,2025-03-04T12:51:44.457Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,a3cdcba2-2ef8-ef11-8b73-0a94ef98bfef,2026-04-06T11:22:16.22Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
,SINV24-02320,10000, ,,,,0001-01-01,Shipment No. DS24-01787:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,02-03-2025,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2025-03-04T09:56:44.133Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,fdd4abb0-ddf8-ef11-8b73-0a94ef98bfef,2026-04-06T11:22:16.503Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000136,SINV24-02320,20000,Item,FGSM00009,FG,FG-SOLAR,02-07-2025,SOLAR PANEL 540 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,,NUMBERS,196,7020,5964.35,0,0,0,1375920,1375920,TRUE,0,0,0,0,0,UNIT-1,,,,,DS24-01787,10000,SO24-00685,10000,C000136,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,1375920,5964.35,FALSE,1375920,0,1, ,,FALSE,,02-03-2025,,0,None,0,,0,,,BRD-00059,,1,NOS,196,0001-01-01,,FALSE,,FALSE,,FG-SOLAR PANEL TB,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-12%,Goods,85414020,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,OSWAL,0,,2025-03-04T09:56:56.907Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,2ad5abb0-ddf8-ef11-8b73-0a94ef98bfef,2026-04-06T11:22:16.503Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
,SINV24-02320,30000, ,,,,0001-01-01,Shipment No. DS24-01796:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,02-03-2025,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2025-03-04T09:56:56.98Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,b5b7a9d5-ddf8-ef11-8b73-0a94ef98bfef,2026-04-06T11:22:16.503Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000136,SINV24-02320,40000,Item,FGSM00025,FG,FG-SOLAR,02-07-2025,SOLAR ON GRID TIE INVERTER 6.0 KW SINGLE MPPT 1 STR-1PH,,NUMBERS,1,28900,0,0,0,0,28900,28900,TRUE,0,0,0,0,0,UNIT-1,,,,,DS24-01796,10000,SO24-00688,10000,C000136,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,28900,0,FALSE,28900,0,1, ,,FALSE,,02-03-2025,,0,None,0,,0,,,BRD-00059,,1,NOS,1,0001-01-01,,FALSE,,FALSE,,ON GRID INVERTER,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-12%,Goods,85414300,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,OSWAL,0,,2025-03-04T09:56:57.09Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,e2b7a9d5-ddf8-ef11-8b73-0a94ef98bfef,2026-04-06T11:22:16.507Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
,SINV24-02320,50000, ,,,,0001-01-01,Shipment No. DS24-01797:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,02-03-2025,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2025-03-04T09:56:57.167Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,e4b7a9d5-ddf8-ef11-8b73-0a94ef98bfef,2026-04-06T11:22:16.507Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000136,SINV24-02320,60000,Item,FGSM00041,FG,FG-SOLAR,02-07-2025,SOLAR ON GRID TIE INVERTER 10.0 KW DUAL MPPT 2 STR-3PH,,NUMBERS,1,47800,0,0,0,0,47800,47800,TRUE,0,0,0,0,0,UNIT-1,,,,,DS24-01797,20000,SO24-00688,20000,C000136,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,47800,0,FALSE,47800,0,1, ,,FALSE,,02-03-2025,,0,None,0,,0,,,BRD-00059,,1,NOS,1,0001-01-01,,FALSE,,FALSE,,ON GRID INVERTER,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-12%,Goods,85414300,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,OSWAL,0,,2025-03-04T09:56:57.243Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,11b8a9d5-ddf8-ef11-8b73-0a94ef98bfef,2026-04-06T11:22:16.507Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
